Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly
-0.041429,0.178571,-0.045714,0.342857,2.127143,-0.04,0.531323,55.714286,11.085048,1.033184,0.0,0.142857,0.142857,0.428571,0.571429,0.428571,0.285714,0.285714,0.0,-1
-0.101429,-0.034286,-0.185714,-34.442857,3.138571,-0.152857,0.742205,0.0,6.68005,-0.004924,0.0,0.428571,0.0,0.285714,0.571429,0.428571,0.285714,0.142857,0.142857,-1
0.042857,-0.354286,0.061429,80.342857,3.544286,-0.331429,0.35607,55.714286,6.972312,-0.004395,0.285714,0.428571,0.142857,0.0,0.428571,0.571429,0.285714,0.142857,0.142857,-1
-0.072857,0.011429,0.287143,60.571429,2.41,-0.214286,0.408754,14.285714,10.434589,1.992024,0.285714,0.285714,0.142857,0.285714,0.571429,0.428571,0.285714,0.285714,0.0,-1
-0.504286,-0.002857,-0.278571,104.628571,-1.247143,0.504286,0.389371,97.142857,6.015,-0.005094,0.0,0.428571,0.285714,0.285714,0.857143,0.142857,0.0,0.0,0.0,-1
-0.352857,-0.237143,0.045714,75.414286,-0.292857,0.392857,0.080156,14.285714,5.883294,-0.009361,0.428571,0.571429,0.142857,0.428571,0.857143,0.142857,0.0,0.0,0.0,-1
-0.257143,-0.074286,0.044286,0.342857,1.752857,-0.067143,0.35022,55.714286,11.085,0.994898,0.142857,0.428571,0.142857,0.142857,0.714286,0.285714,0.142857,0.142857,0.0,1
-0.175714,0.095714,0.085714,-23.671429,2.318571,-0.132857,0.467441,55.714286,11.539912,1.994157,0.0,0.285714,0.142857,0.285714,0.571429,0.428571,0.285714,0.285714,0.0,-1
-0.201429,-0.001429,-0.258571,71.342857,0.131429,0.355714,0.35343,55.714286,4.836672,-0.968763,0.0,0.142857,0.142857,0.428571,0.714286,0.285714,0.285714,0.142857,0.142857,-1
-0.231429,-0.101429,0.061429,98.857143,1.318571,0.052857,0.749663,125.714286,11.085,0.994898,0.285714,0.285714,0.428571,0.142857,0.571429,0.428571,0.142857,0.142857,0.0,1
-0.111429,-0.12,-0.105714,-23.671429,3.004286,-0.101429,0.77719,0.0,6.68005,-0.004924,0.142857,0.428571,0.0,0.285714,0.571429,0.428571,0.285714,0.142857,0.142857,-1
0.025714,-0.411429,0.302857,-26.457143,3.667143,-0.342857,0.345185,14.285714,11.085,0.994898,0.428571,0.714286,0.142857,0.0,0.428571,0.571429,0.142857,0.142857,0.0,-1
-0.734286,-0.275714,0.001429,36.085714,-2.565714,0.867143,0.151806,195.714286,6.015,-0.005094,0.428571,0.428571,0.714286,0.142857,0.857143,0.142857,0.0,0.0,0.0,-1
-0.537143,-0.238571,-0.007143,41.585714,-1.687143,0.561429,0.077017,111.428571,5.253376,-0.14743,0.428571,0.714286,0.428571,0.142857,0.857143,0.142857,0.0,0.0,0.0,-1
-0.12,0.198571,0.258571,1.942857,-0.062857,-0.072857,0.816661,167.142857,10.871898,2.992684,0.0,0.0,0.428571,0.142857,0.571429,0.428571,0.428571,0.428571,0.0,-1
-0.745714,-0.318571,-0.045714,31.971429,-2.777143,0.891429,0.3057,250.0,6.015,-0.005094,0.142857,0.571429,0.714286,0.0,0.857143,0.142857,0.0,0.0,0.0,-1
-0.487143,-0.084286,-0.188571,104.628571,-0.804286,0.418571,0.322487,55.714286,6.015,-0.005094,0.142857,0.428571,0.142857,0.285714,0.857143,0.142857,0.0,0.0,0.0,-1
0.127143,-0.314286,-0.078571,36.085714,1.857143,0.061429,0.306251,55.714286,3.294999,-1.004386,0.285714,0.571429,0.142857,0.142857,0.428571,0.571429,0.142857,0.0,0.142857,-1
0.017143,0.337143,0.225714,31.7,0.307143,-0.108571,0.81407,111.428571,10.871898,2.992684,0.0,0.0,0.285714,0.285714,0.571429,0.428571,0.428571,0.428571,0.0,-1
-0.747143,-0.114286,-0.145714,81.228571,-2.172857,0.74,0.219582,97.142857,6.015,-0.005094,0.142857,0.571429,0.285714,0.285714,1.0,0.0,0.0,0.0,0.0,-1
0.451429,-0.887143,-0.6,-15.685714,5.835714,-0.485714,0.256613,14.285714,2.5601,-5.004205,0.285714,1.0,0.142857,0.0,0.285714,0.714286,0.714286,0.0,0.714286,-1
-0.747143,-0.114286,-0.145714,81.228571,-2.172857,0.74,0.219582,97.142857,6.015,-0.005094,0.142857,0.571429,0.285714,0.285714,1.0,0.0,0.0,0.0,0.0,-1
-0.117143,-0.081429,-0.162857,14.542857,2.847143,-0.111429,0.778582,0.0,6.68005,-0.004924,0.142857,0.285714,0.0,0.285714,0.571429,0.428571,0.285714,0.142857,0.142857,-1
-0.482857,-0.434286,0.088571,-12.9,-0.385714,0.34,0.087608,84.285714,5.939312,-0.007227,0.428571,0.714286,0.428571,0.142857,0.857143,0.142857,0.0,0.0,0.0,-1
0.091429,0.158571,0.088571,32.242857,4.605714,-0.454286,0.871735,55.714286,12.481402,1.99489,0.0,0.285714,0.142857,0.285714,0.428571,0.571429,0.285714,0.285714,0.0,-1
0.15,-0.198571,0.085714,84.042857,2.685714,-0.322857,0.128917,0.0,10.11,0.994166,0.142857,0.571429,0.0,0.142857,0.428571,0.571429,0.142857,0.142857,0.0,-1
-0.247143,0.148571,-0.117143,104.628571,1.461429,-0.011429,0.294788,55.714286,11.085,0.994898,0.0,0.285714,0.142857,0.285714,0.714286,0.285714,0.142857,0.142857,0.0,-1
-0.334286,0.188571,0.081429,1.942857,-1.558571,0.292857,0.702873,222.857143,10.621395,1.993425,0.0,0.0,0.571429,0.142857,0.714286,0.285714,0.285714,0.285714,0.0,-1
-0.448571,0.451429,-0.387143,59.485714,-1.85,0.721429,0.213309,0.0,6.015,-0.005094,0.0,0.285714,0.0,0.714286,1.0,0.0,0.0,0.0,0.0,-1
0.74,-0.24,0.231429,-3.557143,6.454286,-1.235714,0.22366,0.0,10.183938,1.992299,0.0,0.285714,0.0,0.0,0.0,1.0,0.857143,0.571429,0.285714,-1
0.05,-0.002857,-0.072857,-12.971429,3.222857,-0.122857,0.672359,0.0,7.845682,0.033362,0.142857,0.285714,0.0,0.428571,0.428571,0.571429,0.428571,0.285714,0.142857,-1
0.478571,-0.09,0.05,10.428571,5.348571,-0.718571,0.322528,0.0,9.87785,1.031051,0.0,0.285714,0.0,0.285714,0.285714,0.714286,0.285714,0.285714,0.0,-1
0.012857,0.082857,0.004286,105.171429,0.491429,0.115714,0.290819,41.428571,10.11,0.994166,0.142857,0.285714,0.142857,0.285714,0.571429,0.428571,0.142857,0.142857,0.0,-1
-0.63,-0.058571,0.084286,88.085714,-0.204286,0.23,0.494098,125.714286,11.085,0.994898,0.142857,0.285714,0.428571,0.0,0.857143,0.142857,0.142857,0.142857,0.0,-1
0.0675,-0.2075,-0.02375,49.5,2.63375,-0.1825,0.517895,110.0,6.604387,-0.007058,0.25,0.375,0.375,0.125,0.5,0.5,0.25,0.125,0.125,1
-0.73125,-0.40375,0.08625,53.775,-1.54875,0.58625,0.117784,61.25,5.939312,-0.007227,0.5,0.625,0.25,0.25,1.0,0.0,0.0,0.0,0.0,-1
-0.225,-0.36125,0.105,74.7875,0.6725,0.26,0.334472,12.5,6.015,-0.005094,0.5,0.75,0.125,0.25,0.625,0.375,0.0,0.0,0.0,-1
-0.2175,0.1775,0.19625,-7.6625,-0.67,0.06875,0.777024,195.0,10.871898,2.992684,0.0,0.0,0.5,0.125,0.625,0.375,0.375,0.375,0.0,-1
-0.69125,-0.21375,-0.03625,19.8,-2.46375,0.64875,0.146482,133.75,5.105964,-0.289767,0.375,0.625,0.375,0.125,1.0,0.0,0.0,0.0,0.0,-1
-0.53,-0.25,-0.2525,114.9125,-0.45,0.33875,0.089722,72.5,3.294999,-1.004386,0.0,0.75,0.25,0.125,0.875,0.125,0.125,0.0,0.125,-1
-0.51375,-0.1225,-0.1325,14.0375,-1.4875,0.55625,0.142797,146.25,5.939312,-0.007227,0.125,0.375,0.375,0.25,0.875,0.125,0.0,0.0,0.0,-1
0.02875,-0.2075,0.12875,-0.675,2.6375,-0.16125,0.27808,48.75,11.085,0.994898,0.375,0.5,0.125,0.125,0.375,0.625,0.125,0.125,0.0,-1
-0.13875,-0.1,0.12125,14.75,1.73875,0.0175,0.382629,48.75,9.87773,0.992765,0.25,0.375,0.125,0.25,0.625,0.375,0.125,0.125,0.0,1
-0.36,-0.1775,0.15875,32.825,0.97625,0.1275,0.373892,61.25,9.87773,0.992765,0.375,0.5,0.25,0.25,0.75,0.25,0.125,0.125,0.0,1
-0.05,-0.45375,0.0575,19.8625,1.3575,0.2075,0.183602,12.5,2.995,-1.004916,0.625,0.75,0.125,0.25,0.5,0.5,0.125,0.0,0.125,-1
-0.49125,-0.205,0.105,126.475,1.07625,0.065,0.402783,61.25,11.085,0.994898,0.25,0.625,0.25,0.125,0.75,0.25,0.125,0.125,0.0,1
-0.0825,-0.4525,0.17,87.75,1.0825,0.16375,0.34528,48.75,6.015,-0.005094,0.5,0.875,0.25,0.125,0.5,0.5,0.0,0.0,0.0,-1
0.14375,0.38,0.10625,27.7375,2.375,-0.31375,0.62976,48.75,11.689594,2.993416,0.0,0.0,0.125,0.375,0.5,0.5,0.375,0.375,0.0,-1
-0.46125,0.00125,0.17125,-0.675,2.02625,-0.01,0.777199,61.25,12.481402,1.99489,0.25,0.375,0.25,0.25,0.75,0.25,0.25,0.25,0.0,-1
-0.415,-0.41875,0.16625,13.5625,-0.5075,0.37,0.122758,48.75,5.883294,-0.009361,0.5,0.625,0.125,0.25,0.875,0.125,0.0,0.0,0.0,-1
-0.15125,-0.37,-0.09125,19.8625,1.3375,0.17,0.3654,12.5,2.995,-1.004916,0.375,0.75,0.125,0.25,0.625,0.375,0.125,0.0,0.125,-1
0.7225,-0.1975,0.3275,-12.475,6.34125,-1.26875,0.126308,0.0,10.411039,2.991558,0.0,0.25,0.0,0.0,0.0,1.0,0.875,0.625,0.25,-1
0.02125,0.05,0.2675,42.3875,2.8125,-0.47125,0.515449,61.25,11.689594,2.993416,0.125,0.25,0.25,0.125,0.5,0.5,0.375,0.375,0.0,1
-0.045,0.42,0.19125,69.7375,3.2775,-0.26625,0.736363,133.75,12.781557,2.994881,0.0,0.125,0.375,0.25,0.625,0.375,0.375,0.375,0.0,-1
-0.345,-0.1025,0.08625,18.85,-0.51625,0.38125,0.295965,146.25,10.110084,1.032452,0.125,0.25,0.375,0.25,0.625,0.375,0.25,0.25,0.0,-1
-0.25375,-0.445,0.1375,56.9,0.43125,0.26375,0.247786,61.25,6.015,-0.005094,0.5,0.875,0.375,0.125,0.625,0.375,0.0,0.0,0.0,-1
-0.48875,-0.26125,-0.17125,58.525,-0.5175,0.43375,0.119164,61.25,2.995,-1.007049,0.25,0.5,0.25,0.25,0.875,0.125,0.125,0.0,0.125,-1
-0.57,-0.38125,0.09625,8.75,-1.00625,0.50375,0.03397,61.25,5.939312,-0.007227,0.5,0.625,0.25,0.25,0.875,0.125,0.0,0.0,0.0,-1
0.1625,-0.5875,0.03875,-11.2875,3.0275,-0.15375,0.297194,12.5,5.017275,-2.069972,0.5,0.625,0.125,0.25,0.375,0.625,0.5,0.25,0.25,-1
-0.525,0.0475,0.07,-23.0875,-2.3025,0.42,0.127515,292.5,10.621395,1.993425,0.0,0.0,0.75,0.0,0.75,0.25,0.25,0.25,0.0,-1
-0.18375,-0.255,-0.07,50.8875,0.66125,0.23375,0.090539,36.25,6.015,-0.005094,0.25,0.625,0.125,0.25,0.625,0.375,0.0,0.0,0.0,-1
-0.2025,-0.40125,-0.0225,43.9375,0.9325,0.245,0.297878,12.5,2.995,-1.004916,0.5,0.75,0.125,0.25,0.625,0.375,0.125,0.0,0.125,-1
-0.125,-0.1025,-0.365,99.275,0.82875,0.2775,0.125681,0.0,2.810538,-2.006872,0.125,0.375,0.0,0.375,0.75,0.25,0.25,0.0,0.25,-1
-0.48,-0.1125,0.22625,2.175,1.89375,-0.02375,0.101242,97.5,12.481402,1.99489,0.25,0.5,0.375,0.125,0.75,0.25,0.25,0.25,0.0,-1
-0.72875,-0.4625,0.135,8.75,-2.3875,0.6875,0.144104,195.0,6.015,-0.005094,0.5,0.5,0.5,0.0,0.875,0.125,0.0,0.0,0.0,-1
-0.045,0.42,0.19125,69.7375,3.2775,-0.26625,0.351357,133.75,12.781557,2.994881,0.0,0.125,0.375,0.25,0.625,0.375,0.375,0.375,0.0,-1
0.02375,0.25875,0.135,27.7375,2.05125,-0.2825,0.644497,97.5,11.689594,2.993416,0.0,0.0,0.25,0.25,0.5,0.5,0.375,0.375,0.0,-1
-0.215,-0.54875,0.21625,14.0375,0.31875,0.31125,0.322046,122.5,6.015,-0.005094,0.625,0.75,0.5,0.0,0.5,0.5,0.0,0.0,0.0,-1
-0.245,-0.1375,0.365,104.425,2.57875,-0.20375,0.494773,110.0,10.935612,1.890839,0.375,0.375,0.375,0.125,0.625,0.375,0.375,0.375,0.0,-1
-0.47625,-0.15625,0.06,80.975,1.32375,0.08,0.053944,0.0,11.085,0.994898,0.25,0.625,0.0,0.25,0.75,0.25,0.125,0.125,0.0,-1
-0.31,-0.20375,-0.15125,25.625,0.07,0.2525,0.221177,0.0,2.994981,-1.289589,0.375,0.75,0.0,0.25,0.875,0.125,0.125,0.0,0.125,-1
-0.6875,-0.1775,0.065,23.4,-0.58625,0.385,0.487763,146.25,11.085,0.994898,0.25,0.5,0.5,0.125,0.875,0.125,0.125,0.125,0.0,-1
0.05375,0.01,-0.14625,128.5,2.555,-0.14,0.298574,48.75,6.972312,-0.004395,0.125,0.25,0.125,0.25,0.5,0.5,0.25,0.125,0.125,-1
0.7475,-0.13125,0.32625,-11.2875,7.5125,-1.3975,0.20329,0.0,10.574795,2.99229,0.0,0.25,0.0,0.0,0.0,1.0,0.875,0.625,0.25,-1
-0.22875,-0.22,0.19375,6.9875,1.3725,0.03,0.268493,48.75,9.630231,0.990631,0.375,0.625,0.25,0.25,0.75,0.25,0.125,0.125,0.0,1
0.02,-0.3775,-0.05875,19.8625,1.98875,0.07,0.300278,0.0,2.995,-1.004916,0.375,0.75,0.0,0.25,0.5,0.5,0.125,0.0,0.125,-1
-0.4675,-0.345,-0.1275,53.0,0.20625,0.29875,0.121062,0.0,2.995,-1.007049,0.25,0.625,0.0,0.25,0.875,0.125,0.125,0.0,0.125,-1
-0.32375,-0.31125,-0.15,13.5625,0.27125,0.45875,0.469367,12.5,2.995,-1.004916,0.5,0.625,0.125,0.375,0.625,0.375,0.125,0.0,0.125,-1
-0.2175,0.1775,0.19625,-7.6625,-0.67,0.06875,0.82165,195.0,10.871898,2.992684,0.0,0.0,0.5,0.125,0.625,0.375,0.375,0.375,0.0,-1
-0.17125,-0.1975,-0.0825,60.3125,0.55125,0.23125,0.092371,48.75,6.015,-0.005094,0.25,0.5,0.125,0.25,0.625,0.375,0.0,0.0,0.0,-1
-0.265,-0.23625,0.2175,-1.8625,0.7525,0.2175,0.361212,97.5,11.085,0.994898,0.5,0.625,0.375,0.125,0.625,0.375,0.125,0.125,0.0,1
0.04625,0.11625,0.26625,108.4625,3.98375,-0.6,0.58441,61.25,12.490776,2.994149,0.125,0.25,0.25,0.125,0.5,0.5,0.375,0.375,0.0,-1
0.15375,-0.00375,0.02125,20.0375,4.715,-0.435,0.738064,48.75,10.928302,0.995067,0.125,0.375,0.125,0.25,0.375,0.625,0.375,0.25,0.125,-1
-0.4825,-0.20125,0.2875,23.4,2.2825,-0.11875,0.125847,61.25,12.481402,1.99489,0.375,0.625,0.375,0.125,0.75,0.25,0.25,0.25,0.0,-1
-0.23875,-0.4025,0.125,-0.175,0.4175,0.29625,0.27351,12.5,6.015,-0.005094,0.625,0.625,0.125,0.25,0.625,0.375,0.0,0.0,0.0,-1
-0.0675,0.1475,0.225,62.9625,2.9775,-0.44875,0.147769,146.25,12.490776,2.994149,0.0,0.0,0.375,0.0,0.5,0.5,0.375,0.375,0.0,-1
-0.22875,-0.18875,0.0675,127.25,-0.305,0.3725,0.371904,97.5,7.71086,0.028926,0.25,0.375,0.25,0.375,0.75,0.25,0.125,0.125,0.0,-1
0.29625,-0.38875,-0.08625,22.2125,3.165,-0.275,0.317591,48.75,3.972253,-1.004949,0.25,0.375,0.125,0.0,0.25,0.75,0.375,0.125,0.25,-1
-0.1375,-0.15375,0.1225,32.825,2.0325,-0.0475,0.368995,48.75,9.87773,0.992765,0.25,0.5,0.125,0.25,0.625,0.375,0.125,0.125,0.0,1
0.0875,-0.4075,0.21875,73.5375,2.9975,-0.35625,0.34369,12.5,10.110084,1.032452,0.25,0.625,0.125,0.125,0.375,0.625,0.25,0.25,0.0,-1
0.01125,-0.1925,-0.225,69.675,1.25,0.15,0.096136,48.75,2.995,-1.004916,0.25,0.5,0.125,0.25,0.5,0.5,0.125,0.0,0.125,-1
-0.45875,0.07125,0.08,71.55,1.6225,-0.05375,0.201101,133.75,12.481402,1.99489,0.0,0.375,0.375,0.125,0.75,0.25,0.25,0.25,0.0,-1
-0.565,-0.37125,0.03625,51.1,-0.77375,0.46,0.112741,36.25,5.939312,-0.007227,0.375,0.75,0.125,0.25,0.875,0.125,0.0,0.0,0.0,-1
-0.0425,-0.0625,-0.01,-7.1875,2.8925,-0.20625,0.693558,61.25,10.105427,0.994335,0.125,0.375,0.25,0.25,0.5,0.5,0.375,0.25,0.125,-1
-0.19375,0.02125,0.18375,72.325,1.4625,-0.13,0.689053,97.5,11.539912,1.994157,0.125,0.375,0.25,0.125,0.625,0.375,0.25,0.25,0.0,1
-0.2,-0.37625,0.09,-0.675,0.3375,0.2825,0.069129,48.75,5.939312,-0.007227,0.5,0.5,0.125,0.25,0.625,0.375,0.0,0.0,0.0,-1
-0.70125,-0.28875,-0.08125,80.975,-1.04625,0.53125,0.399582,36.25,6.015,-0.005094,0.25,0.75,0.125,0.25,0.875,0.125,0.0,0.0,0.0,-1
-0.55125,-0.0575,-0.00875,32.825,-0.34125,0.36,0.411503,133.75,9.87773,0.992765,0.125,0.5,0.5,0.25,0.875,0.125,0.125,0.125,0.0,-1
-0.02375,-0.21,-0.085,4.6125,1.1,0.1675,0.129472,36.25,6.015,-0.005094,0.25,0.625,0.125,0.25,0.5,0.5,0.0,0.0,0.0,-1
0.255,0.31625,0.28375,151.95,3.77875,-0.4725,0.774539,36.25,11.441099,2.992015,0.125,0.25,0.125,0.375,0.5,0.5,0.375,0.375,0.0,-1
-0.8825,-0.15375,-0.1375,32.825,-3.13375,0.83625,0.039249,182.5,6.015,-0.005094,0.125,0.375,0.5,0.125,1.0,0.0,0.0,0.0,0.0,-1
-0.165,-0.32125,-0.05875,38.35,0.55875,0.29625,0.207351,48.75,2.995,-1.007049,0.375,0.5,0.125,0.25,0.625,0.375,0.125,0.0,0.125,-1
-0.0125,-0.13,-0.1225,11.2125,0.88625,0.18125,0.098426,48.75,6.015,-0.005094,0.25,0.5,0.125,0.25,0.5,0.5,0.0,0.0,0.0,-1
0.01625,-0.4275,0.0675,-1.8625,1.25625,0.09875,0.139916,12.5,3.294967,-1.148856,0.625,0.625,0.125,0.125,0.5,0.5,0.125,0.0,0.125,-1
-0.85875,-0.15,-0.12875,56.9,-2.62875,0.71625,0.121088,146.25,6.015,-0.005094,0.125,0.375,0.375,0.125,1.0,0.0,0.0,0.0,0.0,-1
-0.0375,-0.3875,-0.33625,-16.075,1.485,0.07,0.483036,170.0,3.554021,-2.004771,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.125,0.375,-1
-0.1925,-0.43125,-0.0,19.8625,1.04125,0.2275,0.286649,0.0,2.995,-1.004916,0.5,0.75,0.0,0.25,0.625,0.375,0.125,0.0,0.125,-1
-0.2375,0.1375,-0.2275,56.9,1.5175,0.065,0.466491,48.75,11.085,0.994898,0.0,0.125,0.125,0.375,0.625,0.375,0.125,0.125,0.0,-1
-0.52625,-0.42875,0.09125,-1.8625,-1.44,0.61,0.180466,195.0,6.015,-0.005094,0.375,0.5,0.5,0.0,0.75,0.25,0.0,0.0,0.0,-1
-0.04625,-0.2075,-0.02125,-10.1,3.05375,-0.11125,0.656869,0.0,6.68005,-0.004924,0.25,0.5,0.0,0.25,0.5,0.5,0.25,0.125,0.125,-1
-0.36125,-0.15625,0.06125,68.725,1.3875,0.01,0.506861,48.75,8.155314,0.710225,0.25,0.625,0.125,0.125,0.75,0.25,0.125,0.125,0.0,1
-0.07,0.35375,0.1925,59.125,2.10625,-0.1375,0.224972,133.75,12.490776,2.994149,0.0,0.125,0.375,0.25,0.625,0.375,0.375,0.375,0.0,-1
-0.02875,0.2325,0.31625,-31.2625,0.88125,-0.195,0.565369,97.5,11.032662,3.991943,0.0,0.0,0.25,0.25,0.5,0.5,0.5,0.5,0.0,-1
-0.22375,-0.32125,-0.04875,5.8875,0.4075,0.345,0.297946,12.5,2.995,-1.007049,0.5,0.625,0.125,0.375,0.75,0.25,0.125,0.0,0.125,-1
-0.69625,-0.33,-0.025,80.975,-0.7675,0.47375,0.342127,12.5,6.015,-0.005094,0.375,0.75,0.125,0.25,0.875,0.125,0.0,0.0,0.0,-1
0.03875,0.025,0.32875,95.0,4.23125,-0.58875,0.652681,48.75,12.490776,2.994149,0.125,0.5,0.25,0.125,0.5,0.5,0.375,0.375,0.0,-1
0.02625,0.01625,0.3175,12.7875,2.95,-0.4625,0.523844,61.25,11.689594,2.993416,0.125,0.375,0.25,0.125,0.5,0.5,0.375,0.375,0.0,1
-0.0325,-0.285,-0.015,-14.65,0.9825,0.2125,0.111758,36.25,6.015,-0.005094,0.375,0.625,0.125,0.25,0.5,0.5,0.0,0.0,0.0,-1
0.02875,-0.20125,-0.12875,22.5,1.60875,0.07625,0.172462,36.25,6.015,-0.005094,0.125,0.625,0.125,0.25,0.5,0.5,0.0,0.0,0.0,-1
0.14625,-0.0375,0.03875,20.0375,4.36875,-0.435,0.742467,97.5,10.928302,0.995067,0.125,0.375,0.25,0.125,0.375,0.625,0.375,0.25,0.125,-1
0.0575,-0.3875,-0.1075,-4.2125,2.13875,0.03125,0.457517,0.0,2.995,-1.004916,0.375,0.625,0.0,0.25,0.5,0.5,0.125,0.0,0.125,-1
-0.53375,-0.47625,0.09625,-1.8625,-1.33,0.5725,0.146018,182.5,6.015,-0.005094,0.375,0.625,0.5,0.0,0.75,0.25,0.0,0.0,0.0,-1
0.12625,-0.29875,0.1425,74.7875,1.76875,0.08625,0.298913,0.0,7.845049,0.033193,0.5,0.5,0.0,0.375,0.375,0.625,0.125,0.125,0.0,-1
-0.30125,-0.0225,0.21625,105.05,2.32625,-0.14875,0.117111,110.0,12.481402,1.99489,0.25,0.375,0.375,0.125,0.625,0.375,0.25,0.25,0.0,-1
-0.115,-0.19375,-0.005,23.4,2.2925,-0.0625,0.372418,48.75,6.604387,-0.007058,0.25,0.5,0.125,0.25,0.625,0.375,0.25,0.125,0.125,1
-0.12125,-0.08875,0.14375,-38.3125,2.18375,-0.20125,0.300728,85.0,11.539912,1.994157,0.125,0.375,0.25,0.125,0.5,0.5,0.25,0.25,0.0,-1
-0.0175,-0.365,0.0325,-4.2125,1.515,0.18,0.204787,12.5,4.836693,-0.966629,0.5,0.625,0.125,0.375,0.5,0.5,0.25,0.125,0.125,-1
-0.18875,-0.185,0.19125,56.9,1.6275,0.0275,0.360855,48.75,9.87773,0.992765,0.375,0.5,0.125,0.25,0.625,0.375,0.125,0.125,0.0,1
0.0825,-0.3875,0.1325,-0.675,2.3575,-0.1575,0.257314,48.75,7.818933,0.033159,0.25,0.5,0.25,0.125,0.375,0.625,0.375,0.25,0.125,-1
-0.2075,-0.23,-0.03125,-5.2875,2.51125,-0.02875,0.709347,0.0,6.68005,-0.004924,0.25,0.5,0.0,0.25,0.625,0.375,0.25,0.125,0.125,-1
-0.72375,-0.15,-0.1,8.75,-2.46625,0.815,0.228236,133.75,6.015,-0.005094,0.25,0.375,0.375,0.25,0.875,0.125,0.0,0.0,0.0,-1
0.01375,-0.04125,0.33,19.8,3.06,-0.46,0.524122,48.75,11.689594,2.993416,0.125,0.5,0.25,0.125,0.5,0.5,0.375,0.375,0.0,-1
-0.4075,-0.21375,-0.07125,71.55,2.0625,-0.0775,0.293477,12.5,6.68005,-0.004924,0.125,0.625,0.125,0.125,0.75,0.25,0.25,0.125,0.125,-1
-0.51125,-0.22625,0.15375,56.9,0.34375,0.2275,0.550503,110.0,11.085,0.994898,0.375,0.5,0.375,0.125,0.75,0.25,0.125,0.125,0.0,1
-0.54,-0.165,-0.03125,11.15,-1.83125,0.54875,0.195032,85.0,5.104588,-0.2919,0.375,0.625,0.25,0.25,1.0,0.0,0.0,0.0,0.0,-1
-0.24625,-0.22125,-0.05875,102.4,2.3925,-0.125,0.224871,48.75,6.68005,-0.004924,0.125,0.625,0.125,0.125,0.625,0.375,0.25,0.125,0.125,-1
-0.7475,-0.305,-0.00875,8.75,-2.64125,0.79625,0.246864,195.0,6.015,-0.005094,0.375,0.5,0.625,0.125,0.875,0.125,0.0,0.0,0.0,-1
0.43,0.815,0.26,295.15,6.295,-0.86,0.227405,0.0,12.957434,3.994873,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,-1
-0.475,-0.17875,0.085,135.9,1.4275,0.06375,0.046753,0.0,11.085,0.994898,0.25,0.625,0.0,0.25,0.75,0.25,0.125,0.125,0.0,-1
-0.225,-0.18375,-0.06375,39.6,-0.06125,0.33875,0.077163,48.75,6.015,-0.005094,0.375,0.5,0.125,0.25,0.625,0.375,0.0,0.0,0.0,-1
-0.295,-0.26125,0.0325,7.7,1.52375,0.0825,0.434295,61.25,6.604387,-0.007058,0.375,0.5,0.25,0.25,0.75,0.25,0.25,0.125,0.125,1
0.20875,-0.19125,-0.22125,54.25,2.14875,-0.0575,0.218549,48.75,2.995,-1.007049,0.125,0.5,0.125,0.25,0.5,0.5,0.125,0.0,0.125,-1
0.1725,0.505,0.3375,212.9375,5.7575,-0.755,0.385348,85.0,12.957434,3.994873,0.0,0.125,0.25,0.25,0.5,0.5,0.5,0.5,0.0,-1
-0.10375,-0.2,-0.05625,38.8875,1.9825,-0.0825,0.425441,122.5,6.604387,-0.007058,0.25,0.375,0.5,0.125,0.625,0.375,0.25,0.125,0.125,1
-0.15375,-0.24625,0.045,99.8125,0.75,0.21875,0.082519,48.75,7.767848,0.031059,0.25,0.5,0.125,0.375,0.625,0.375,0.125,0.125,0.0,-1
0.04125,-0.14375,-0.14125,31.925,1.49875,0.07375,0.171682,48.75,6.015,-0.005094,0.125,0.5,0.125,0.25,0.5,0.5,0.0,0.0,0.0,-1
-0.17125,-0.21875,-0.045,22.2125,0.58125,0.1075,0.261907,85.0,6.532071,-0.009924,0.125,0.5,0.25,0.25,0.75,0.25,0.25,0.125,0.125,-1
-0.005,-0.1875,0.19,43.9375,2.76375,-0.13375,0.40091,0.0,11.085,0.994898,0.375,0.625,0.0,0.25,0.5,0.5,0.125,0.125,0.0,-1
-0.58,-0.35125,0.07375,93.275,-1.115,0.52125,0.123705,73.75,5.939312,-0.007227,0.5,0.625,0.375,0.25,0.875,0.125,0.0,0.0,0.0,-1
-0.53875,-0.41875,0.195,46.2875,-0.3025,0.23,0.294395,72.5,10.11,0.994166,0.25,0.75,0.25,0.0,0.75,0.25,0.125,0.125,0.0,-1
-0.4725,-0.015,0.18375,105.05,1.675,-0.04875,0.031155,122.5,12.481402,1.99489,0.25,0.375,0.5,0.125,0.75,0.25,0.25,0.25,0.0,-1
